YEAR	SOURCE	RECEIVER	LN_TRADE
1985	DZA	GRC	19.4516039055389
1985	GRC	DZA	18.8869998335973
1986	DZA	GRC	17.8810782899486
1986	GRC	DZA	18.8011250333476
1987	DZA	GRC	17.8189673968428
1987	GRC	DZA	18.2029822375648
1988	DZA	GRC	17.2539170498049
1988	GRC	DZA	17.8857342433966
1989	DZA	GRC	15.5665824412015
1989	GRC	DZA	17.2589103635219
1990	DZA	GRC	17.8755229052665
1990	GRC	DZA	17.2048555581401
1991	DZA	GRC	17.1878145847436
1991	GRC	DZA	17.1929266787764
1992	DZA	GRC	16.9268337992223
1992	GRC	DZA	16.6523960756102
1993	DZA	GRC	16.3529665382355
1993	GRC	DZA	16.9762750336576
1994	DZA	GRC	17.3673412352677
1994	GRC	DZA	18.2004543299585
1995	DZA	GRC	16.8223001501983
1995	GRC	DZA	17.3669036753289
1996	DZA	GRC	16.1711796486987
1996	GRC	DZA	17.0340935787458
1997	DZA	GRC	16.3546651204687
1997	GRC	DZA	17.1128489762407
1998	DZA	GRC	16.6309349845485
1998	GRC	DZA	16.8092641627898
1999	DZA	GRC	17.0677725108879
1999	GRC	DZA	16.3441464571507
2000	DZA	GRC	18.4863111031927
2000	GRC	DZA	17.4212755685343
1981	DZA	GTM	0.0
1981	GTM	DZA	0.0
1982	DZA	GTM	0.0
1982	GTM	DZA	0.0
1983	DZA	GTM	0.0
1983	GTM	DZA	0.0
1984	DZA	GTM	0.0
1984	GTM	DZA	0.0
1985	DZA	GTM	0.0
1985	GTM	DZA	0.0
1986	DZA	GTM	0.0
1986	GTM	DZA	0.0
1987	DZA	GTM	0.0
1987	GTM	DZA	10.1870520263796
1988	DZA	GTM	0.0
1988	GTM	DZA	0.0
1989	DZA	GTM	0.0
1989	GTM	DZA	15.523705964431
1990	DZA	GTM	0.0
1990	GTM	DZA	0.0
1991	DZA	GTM	0.0
1991	GTM	DZA	0.0
1992	DZA	GTM	0.0
1992	GTM	DZA	12.8079483640297
1993	DZA	GTM	0.0
1993	GTM	DZA	0.0
1994	DZA	GTM	0.0
1994	GTM	DZA	15.4907378932955
1995	DZA	GTM	0.0
1995	GTM	DZA	16.0649248521034
1996	DZA	GTM	0.0
1996	GTM	DZA	14.8620197239025
1997	DZA	GTM	0.0
1997	GTM	DZA	15.3981195764147
1998	DZA	GTM	0.0
1998	GTM	DZA	0.0
1999	DZA	GTM	0.0
1999	GTM	DZA	0.0
2000	DZA	GTM	0.0
2000	GTM	DZA	0.0
1981	DZA	HND	0.0
1981	HND	DZA	8.93557474198934
1982	DZA	HND	0.0
1982	HND	DZA	0.0
1983	DZA	HND	0.0
1983	HND	DZA	0.0
1984	DZA	HND	0.0
1984	HND	DZA	12.0755216935434
1985	DZA	HND	0.0
1985	HND	DZA	0.0
1986	DZA	HND	8.7460279622294
1986	HND	DZA	13.177538377485
1987	DZA	HND	8.0172053398732
1987	HND	DZA	0.0
1988	DZA	HND	0.0
1988	HND	DZA	0.0
1989	DZA	HND	0.0
1989	HND	DZA	0.0
1990	DZA	HND	0.0
1990	HND	DZA	14.6378681995135
1991	DZA	HND	0.0
1991	HND	DZA	0.0
1992	DZA	HND	10.2570317669241
1992	HND	DZA	12.8288200998273
1993	DZA	HND	7.23999861605792
1993	HND	DZA	8.19854904424584
1994	DZA	HND	11.1374160772946
1994	HND	DZA	10.3620164380834
1995	DZA	HND	13.8559557974268
1995	HND	DZA	0.0
1996	DZA	HND	14.5164543319129
1996	HND	DZA	13.2023907309373
1997	DZA	HND	14.392664864875
1997	HND	DZA	0.0
1998	DZA	HND	9.12620841491192
1998	HND	DZA	0.0
1999	DZA	HND	13.6378071379491
1999	HND	DZA	9.26809067410775
2000	DZA	HND	13.1359190822668
2000	HND	DZA	0.0
1981	DZA	ISL	0.0
1981	ISL	DZA	15.3697384316745
1982	DZA	ISL	0.0
1982	ISL	DZA	15.3929955868536
1983	DZA	ISL	0.0
1983	ISL	DZA	11.0890280571055
1984	DZA	ISL	0.0
1984	ISL	DZA	14.3752128038698
1985	DZA	ISL	7.82371807605066
1985	ISL	DZA	12.3616637664467
1986	DZA	ISL	0.0
1986	ISL	DZA	7.04436564021792
1987	DZA	ISL	7.95959578770745
1987	ISL	DZA	10.7264132960009
1988	DZA	ISL	8.68330819167272
1988	ISL	DZA	16.7480867090623
1989	DZA	ISL	0.0
1989	ISL	DZA	9.14043245062236
1990	DZA	ISL	0.0
1990	ISL	DZA	10.7270649059724
1991	DZA	ISL	0.0
1991	ISL	DZA	11.6197469085477
1992	DZA	ISL	0.0
1992	ISL	DZA	11.3572712093901
1993	DZA	ISL	0.0
1993	ISL	DZA	0.0
1994	DZA	ISL	0.0
1994	ISL	DZA	9.27703749283421
1995	DZA	ISL	0.0
1995	ISL	DZA	10.0168411953495
1996	DZA	ISL	8.01672609692506
1996	ISL	DZA	7.68536925383305
1997	DZA	ISL	0.0
1997	ISL	DZA	12.307308437226
1998	DZA	ISL	9.58347840225745
1998	ISL	DZA	13.6603524264516
1999	DZA	ISL	10.384337348462
1999	ISL	DZA	14.9076643265357
2000	DZA	ISL	10.0344719543315
2000	ISL	DZA	14.635603115884
1981	DZA	IND	20.2297713842699
1981	IND	DZA	17.448754289869
1982	DZA	IND	0.0
1982	IND	DZA	17.7577635026932
1983	DZA	IND	14.6071054609693
1983	IND	DZA	16.2054519571077
1984	DZA	IND	16.3724339894998
1984	IND	DZA	17.4393622938313
1985	DZA	IND	15.0010345668081
1985	IND	DZA	17.1905388170047
1986	DZA	IND	13.4535857863348
1986	IND	DZA	16.8460699574855
1987	DZA	IND	11.7679273604363
1987	IND	DZA	17.7759995532256
1988	DZA	IND	16.3828153999031
1988	IND	DZA	16.4334365499843
1989	DZA	IND	15.4928709710061
1989	IND	DZA	16.9227347142884
1990	DZA	IND	14.007369658196
1990	IND	DZA	15.8851323965987
1991	DZA	IND	15.4853755342719
1991	IND	DZA	15.85637515447
1992	DZA	IND	13.0347508950154
1992	IND	DZA	16.65019918611
1993	DZA	IND	14.815949025767
1993	IND	DZA	17.0006540176076
1994	DZA	IND	15.8299795415461
1994	IND	DZA	17.3145969111046
1995	DZA	IND	14.742572834818
1995	IND	DZA	16.7226251112202
1996	DZA	IND	12.5571559134451
1996	IND	DZA	17.0536152266059
1997	DZA	IND	13.3324687204191
1997	IND	DZA	16.8476918049887
1998	DZA	IND	13.1068428977909
1998	IND	DZA	17.4444002606425
1999	DZA	IND	16.6847174578158
1999	IND	DZA	17.227922464532
2000	DZA	IND	14.7890190796934
2000	IND	DZA	17.1554766192223
1981	DZA	IDN	0.0
1981	IDN	DZA	14.1555461953151
1982	DZA	IDN	13.3057153030133
1982	IDN	DZA	16.1685852489296
1983	DZA	IDN	15.4970856284513
1983	IDN	DZA	18.510038143915
1984	DZA	IDN	14.2505792757673
1984	IDN	DZA	18.2458648016925
1985	DZA	IDN	14.4600708538315
1985	IDN	DZA	18.3088199680817
1986	DZA	IDN	11.8559854696388
1986	IDN	DZA	18.621577430247
1987	DZA	IDN	15.1090063783347
1987	IDN	DZA	19.3120768515557
1988	DZA	IDN	15.0458992788633
1988	IDN	DZA	17.5687388149153
1989	DZA	IDN	13.0587166872844
1989	IDN	DZA	19.1402559952018
1990	DZA	IDN	9.45498952684095
1990	IDN	DZA	18.4095697307733
1991	DZA	IDN	9.87051872690895
1991	IDN	DZA	18.3844838562704
1992	DZA	IDN	17.370238944163
1992	IDN	DZA	18.0305820556997
1993	DZA	IDN	13.3324468452289
1993	IDN	DZA	19.3685526851754
1994	DZA	IDN	14.4477767643938
1994	IDN	DZA	19.4472254149837
1995	DZA	IDN	16.4788054269561
1995	IDN	DZA	18.6968489944649
1996	DZA	IDN	12.4819249811139
1996	IDN	DZA	18.3647254428135
1997	DZA	IDN	15.3206643401312
1997	IDN	DZA	18.2229689087053
1998	DZA	IDN	15.8033955516624
1998	IDN	DZA	17.9735998867177
1999	DZA	IDN	15.9575346235879
1999	IDN	DZA	18.0042192910406
2000	DZA	IDN	9.57997102707513
2000	IDN	DZA	17.7680710438424
1981	DZA	IRL	11.6284771902218
1981	IRL	DZA	18.0209971684989
1982	DZA	IRL	13.4321338580698
1982	IRL	DZA	17.9382449803972
1983	DZA	IRL	11.6212880422176
1983	IRL	DZA	18.4143453922622
1984	DZA	IRL	0.0
1984	IRL	DZA	17.6451367529513
1985	DZA	IRL	7.87853912459505
1985	IRL	DZA	17.9116152441747
1986	DZA	IRL	11.0837399248357
1986	IRL	DZA	17.7158334474337
1987	DZA	IRL	11.6556670269408
1987	IRL	DZA	16.8193995966591
1988	DZA	IRL	11.5170146667412
1988	IRL	DZA	17.1310879232397
1989	DZA	IRL	17.6463570451555
1989	IRL	DZA	17.8510525165454
1990	DZA	IRL	15.6953090862881
1990	IRL	DZA	17.1093133194864
1991	DZA	IRL	15.7861220933055
1991	IRL	DZA	16.72336208194
1992	DZA	IRL	14.8550269190217
1992	IRL	DZA	16.2862643800499
1993	DZA	IRL	13.4019794592897
1993	IRL	DZA	16.408065339405
1994	DZA	IRL	14.4734828384417
1994	IRL	DZA	17.4700255990407
1995	DZA	IRL	15.1790088511084
1995	IRL	DZA	16.8497850638741
1996	DZA	IRL	12.4079611312549
1996	IRL	DZA	17.6827443645899
1997	DZA	IRL	15.2448770293158
1997	IRL	DZA	16.8185583767985
1998	DZA	IRL	15.0693034239787
1998	IRL	DZA	17.8256612881563
1999	DZA	IRL	15.4664732063078
1999	IRL	DZA	17.8507429610155
2000	DZA	IRL	14.1969582088467
2000	IRL	DZA	17.1920623500971
1981	DZA	ISR	0.0
1981	ISR	DZA	0.0
1982	DZA	ISR	0.0
1982	ISR	DZA	0.0
1983	DZA	ISR	0.0
1983	ISR	DZA	0.0
1984	DZA	ISR	0.0
1984	ISR	DZA	0.0
1985	DZA	ISR	0.0
1985	ISR	DZA	0.0
1986	DZA	ISR	0.0
1986	ISR	DZA	0.0
1987	DZA	ISR	0.0
1987	ISR	DZA	0.0
1988	DZA	ISR	0.0
1988	ISR	DZA	0.0
1989	DZA	ISR	0.0
1989	ISR	DZA	0.0
1990	DZA	ISR	0.0
1990	ISR	DZA	0.0
1991	DZA	ISR	0.0
1991	ISR	DZA	0.0
1992	DZA	ISR	0.0
1992	ISR	DZA	0.0
1993	DZA	ISR	0.0
1993	ISR	DZA	0.0
1994	DZA	ISR	0.0
1994	ISR	DZA	0.0
1995	DZA	ISR	0.0
1995	ISR	DZA	0.0
1996	DZA	ISR	0.0
1996	ISR	DZA	0.0
1997	DZA	ISR	0.0
1997	ISR	DZA	0.0
1998	DZA	ISR	0.0
1998	ISR	DZA	0.0
1999	DZA	ISR	0.0
1999	ISR	DZA	0.0
2000	DZA	ISR	0.0
2000	ISR	DZA	0.0
1981	DZA	ITA	21.5341838671068
1981	ITA	DZA	21.7610887005532
1982	DZA	ITA	21.7198277387612
1982	ITA	DZA	20.9794242861156
1983	DZA	ITA	21.5727442160518
1983	ITA	DZA	21.11020879176
1984	DZA	ITA	21.7847773101346
1984	ITA	DZA	21.1269112559647
1985	DZA	ITA	22.1176382627923
1985	ITA	DZA	21.2674688343034
1986	DZA	ITA	22.1505220033014
1986	ITA	DZA	21.3517127792777
1987	DZA	ITA	21.7186783128241
1987	ITA	DZA	20.897787603025
1988	DZA	ITA	21.566939294472
1988	ITA	DZA	20.7926598151469
1989	DZA	ITA	21.8045322107989
1989	ITA	DZA	21.2490927117247
1990	DZA	ITA	21.9385264428056
1990	ITA	DZA	21.1819128545931
1991	DZA	ITA	22.0229183768663
1991	ITA	DZA	21.1291120311604
1992	DZA	ITA	21.8310631261915
1992	ITA	DZA	21.1451276661818
1993	DZA	ITA	21.559032899826
1993	ITA	DZA	20.8494783584208
1994	DZA	ITA	21.3601107223846
1994	ITA	DZA	20.8022686687381
1995	DZA	ITA	21.6734167298925
1995	ITA	DZA	20.8836776112516
1996	DZA	ITA	21.8144251112487
1996	ITA	DZA	20.6359768028973
1997	DZA	ITA	21.8820848015957
1997	ITA	DZA	20.5067489090755
1998	DZA	ITA	21.7179900690561
1998	ITA	DZA	20.6106481927247
1999	DZA	ITA	20.7545312974051
1999	ITA	DZA	20.6590902504017
2000	DZA	ITA	21.0912943254861
2000	ITA	DZA	20.5137883198008
1981	DZA	JAM	9.62952848915207
1981	JAM	DZA	0.0
1982	DZA	JAM	0.0
1982	JAM	DZA	0.0
1983	DZA	JAM	15.9311015139213
1983	JAM	DZA	0.0
1984	DZA	JAM	0.0
1984	JAM	DZA	0.0
1985	DZA	JAM	0.0
1985	JAM	DZA	0.0
1986	DZA	JAM	11.5078331598513
1986	JAM	DZA	0.0
1987	DZA	JAM	8.44659730036722
1987	JAM	DZA	0.0
1988	DZA	JAM	11.0771634920827
1988	JAM	DZA	9.28300279433155
1989	DZA	JAM	0.0
1989	JAM	DZA	0.0
1990	DZA	JAM	0.0
1990	JAM	DZA	0.0
1991	DZA	JAM	0.0
1991	JAM	DZA	0.0
1992	DZA	JAM	7.75016543759464
1992	JAM	DZA	8.51179375111647
1993	DZA	JAM	0.0
1993	JAM	DZA	0.0
1994	DZA	JAM	10.2945987169306
1994	JAM	DZA	9.08991873681837
1995	DZA	JAM	9.47406470446908
1995	JAM	DZA	11.0938896944864
1996	DZA	JAM	0.0
1996	JAM	DZA	0.0
1997	DZA	JAM	0.0
1997	JAM	DZA	8.55728879133468
1998	DZA	JAM	0.0
1998	JAM	DZA	0.0
1999	DZA	JAM	10.0423473709111
1999	JAM	DZA	9.6543822669355
2000	DZA	JAM	0.0
2000	JAM	DZA	0.0
1981	DZA	JPN	21.0075036450381
1981	JPN	DZA	20.8293154107501
1982	DZA	JPN	20.658174530843
1982	JPN	DZA	21.0610041170287
1983	DZA	JPN	20.2053204985574
1983	JPN	DZA	20.7994868894433
1984	DZA	JPN	18.7610307828933
1984	JPN	DZA	21.052358291185
1985	DZA	JPN	19.0123117581717
1985	JPN	DZA	20.631529492001
1986	DZA	JPN	19.1205492119899
1986	JPN	DZA	20.3087717450714
1987	DZA	JPN	19.2964003381607
1987	JPN	DZA	19.8435802133162
1988	DZA	JPN	19.9258155504023
1988	JPN	DZA	19.961661900551
1989	DZA	JPN	19.2186619251048
1989	JPN	DZA	19.9906214734185
1990	DZA	JPN	19.0945581051984
1990	JPN	DZA	20.198296679276
1991	DZA	JPN	18.8632770382241
1991	JPN	DZA	19.9670678568562
1992	DZA	JPN	18.3452777588508
1992	JPN	DZA	19.9735725574846
1993	DZA	JPN	18.4440015369263
1993	JPN	DZA	19.920000844998
1994	DZA	JPN	18.6539957406628
1994	JPN	DZA	19.5027499022792
1995	DZA	JPN	18.4489907024213
1995	JPN	DZA	19.8397667648062
1996	DZA	JPN	18.5895518935184
1996	JPN	DZA	19.3879831471008
1997	DZA	JPN	18.8266875224396
1997	JPN	DZA	19.6494763947165
1998	DZA	JPN	18.2846334962528
1998	JPN	DZA	19.196785967938
1999	DZA	JPN	18.4343878544257
1999	JPN	DZA	19.7252305468983
2000	DZA	JPN	16.8327759704191
2000	JPN	DZA	19.4250635842821
1981	DZA	KOR	0.0
1981	KOR	DZA	14.8124741928043
1982	DZA	KOR	0.0
1982	KOR	DZA	14.6236857946818
1983	DZA	KOR	15.3539127460657
1983	KOR	DZA	15.4371276967844
1984	DZA	KOR	0.0
1984	KOR	DZA	14.6713455471442
1985	DZA	KOR	17.2257485276517
1985	KOR	DZA	12.8017450403459
1986	DZA	KOR	14.6469385623695
1986	KOR	DZA	10.1453037814151
1987	DZA	KOR	18.826678972368
1987	KOR	DZA	12.0350287073672
1988	DZA	KOR	18.5456185582673
1988	KOR	DZA	15.7371830316101
1989	DZA	KOR	18.9443686459959
1989	KOR	DZA	17.1634691762252
1990	DZA	KOR	18.395870188276
1990	KOR	DZA	16.8751632019638
1991	DZA	KOR	0.0
1991	KOR	DZA	17.3067625312275
1992	DZA	KOR	18.2280027781534
1992	KOR	DZA	17.9064939177142
1993	DZA	KOR	17.7658008566943
1993	KOR	DZA	17.7417459266085
1994	DZA	KOR	16.9289621060776
1994	KOR	DZA	17.6145481928919
1995	DZA	KOR	18.956941322212
1995	KOR	DZA	17.782220685431
1996	DZA	KOR	19.094974892883
1996	KOR	DZA	18.3665193532865
1997	DZA	KOR	18.7075204282229
1997	KOR	DZA	18.4822561880437
1998	DZA	KOR	16.1495324683617
1998	KOR	DZA	19.2145150080743
1999	DZA	KOR	18.183133749089
1999	KOR	DZA	19.5812266915431
2000	DZA	KOR	18.0036034293904
2000	KOR	DZA	19.0379295559396
1981	DZA	MYS	15.0500735357827
1981	MYS	DZA	16.7741502504233
1982	DZA	MYS	9.35490401394472
1982	MYS	DZA	15.9539765689946
1983	DZA	MYS	8.26776905801787
1983	MYS	DZA	16.5468026660573
1984	DZA	MYS	0.0
1984	MYS	DZA	16.3617850076453
1985	DZA	MYS	0.0
1985	MYS	DZA	16.5723327560797
1986	DZA	MYS	10.1208264793478
1986	MYS	DZA	16.1460995661217
1987	DZA	MYS	10.1048220481208
1987	MYS	DZA	16.4054038445032
1988	DZA	MYS	0.0
1988	MYS	DZA	16.694303845432
1989	DZA	MYS	11.4220161371953
1989	MYS	DZA	17.1451131670041
1990	DZA	MYS	11.3681000965236
1990	MYS	DZA	16.4113170159206
1991	DZA	MYS	9.43358823503035
1991	MYS	DZA	15.4862221084046
1992	DZA	MYS	0.0
1992	MYS	DZA	17.071512486667
1993	DZA	MYS	8.58316584804957
1993	MYS	DZA	17.5890598301133
1994	DZA	MYS	0.0
1994	MYS	DZA	16.3210839138092
1995	DZA	MYS	10.983468960216
1995	MYS	DZA	16.6319189908597
1996	DZA	MYS	11.4391382385481
1996	MYS	DZA	16.5686976643778
1997	DZA	MYS	15.798275461076
1997	MYS	DZA	16.9725679016541
1998	DZA	MYS	14.8815697410112
1998	MYS	DZA	17.0303609039194
1999	DZA	MYS	15.3676825678356
1999	MYS	DZA	17.3786285442111
2000	DZA	MYS	15.4773657628633
2000	MYS	DZA	17.1601757179225
1981	DZA	MUS	15.2931062287612
1981	MUS	DZA	0.0
1982	DZA	MUS	0.0
1982	MUS	DZA	0.0
1983	DZA	MUS	0.0
1983	MUS	DZA	0.0
1984	DZA	MUS	0.0
1984	MUS	DZA	0.0
1985	DZA	MUS	0.0
1985	MUS	DZA	0.0
1986	DZA	MUS	0.0
1986	MUS	DZA	0.0
1987	DZA	MUS	0.0
1987	MUS	DZA	0.0
1988	DZA	MUS	0.0
1988	MUS	DZA	0.0
1989	DZA	MUS	0.0
1989	MUS	DZA	0.0
1990	DZA	MUS	0.0
1990	MUS	DZA	0.0
1991	DZA	MUS	0.0
1991	MUS	DZA	0.0
1992	DZA	MUS	7.89095084979763
1992	MUS	DZA	0.0
1993	DZA	MUS	0.0
1993	MUS	DZA	0.0
1994	DZA	MUS	0.0
1994	MUS	DZA	0.0
1995	DZA	MUS	0.0
1995	MUS	DZA	0.0
1996	DZA	MUS	8.68940550415738
1996	MUS	DZA	7.14655686291768
1997	DZA	MUS	6.73468500243317
1997	MUS	DZA	0.0
1998	DZA	MUS	7.89559182530842
1998	MUS	DZA	6.54098573436229
1999	DZA	MUS	10.6499385051184
1999	MUS	DZA	0.0
2000	DZA	MUS	10.4900512476933
2000	MUS	DZA	11.1893674792799
1981	DZA	MEX	0.0
1981	MEX	DZA	17.0070377508132
1982	DZA	MEX	9.58176048413854
1982	MEX	DZA	15.515208128407
1983	DZA	MEX	0.0
1983	MEX	DZA	17.2809727022865
1984	DZA	MEX	0.0
1984	MEX	DZA	17.2869476115946
1985	DZA	MEX	12.0905315279818
1985	MEX	DZA	17.1316614631279
1986	DZA	MEX	0.0
1986	MEX	DZA	16.864115297901
1987	DZA	MEX	0.0
1987	MEX	DZA	15.3261112238216
1988	DZA	MEX	0.0
1988	MEX	DZA	17.1448006395587
1989	DZA	MEX	10.2726551374717
1989	MEX	DZA	17.1142264431158
1990	DZA	MEX	10.0524146778138
1990	MEX	DZA	17.5790741100843
1991	DZA	MEX	11.3157172264296
1991	MEX	DZA	17.5326912929716
1992	DZA	MEX	10.6961704540198
1992	MEX	DZA	16.3783118879868
1993	DZA	MEX	10.0789065931238
1993	MEX	DZA	15.7688140138426
1994	DZA	MEX	12.892662411627
1994	MEX	DZA	16.7401398171565
1995	DZA	MEX	15.8057616791819
1995	MEX	DZA	18.0408230728357
1996	DZA	MEX	16.3529656552065
1996	MEX	DZA	17.6000322988617
1997	DZA	MEX	18.2310246441524
1997	MEX	DZA	17.5766179440814
1998	DZA	MEX	18.5591745524067
1998	MEX	DZA	17.2051293457549
1999	DZA	MEX	18.9227221182998
1999	MEX	DZA	18.497160657149
2000	DZA	MEX	18.9250450321762
2000	MEX	DZA	18.5722216756331
1981	DZA	MAR	0.0
1981	MAR	DZA	0.0
1982	DZA	MAR	0.0
1982	MAR	DZA	0.0
1983	DZA	MAR	13.0732149213452
1983	MAR	DZA	16.5774301778963
1984	DZA	MAR	15.075248888691
1984	MAR	DZA	16.0147499333403
1985	DZA	MAR	0.0
1985	MAR	DZA	14.8102659115822
1986	DZA	MAR	0.0
1986	MAR	DZA	0.0
1987	DZA	MAR	0.0
1987	MAR	DZA	0.0
1988	DZA	MAR	16.5521078683938
1988	MAR	DZA	12.6852242267174
1989	DZA	MAR	17.512150762304
1989	MAR	DZA	17.7631823695146
1990	DZA	MAR	17.7352745452363
1990	MAR	DZA	18.1300928446029
1991	DZA	MAR	18.0611023858476
1991	MAR	DZA	18.2246911734353
1992	DZA	MAR	18.5336052831178
1992	MAR	DZA	18.5943253690176
1993	DZA	MAR	18.6722892778788
1993	MAR	DZA	18.4308476671208
1994	DZA	MAR	18.747325300846
1994	MAR	DZA	18.7579387760643
1995	DZA	MAR	18.6498067633686
1995	MAR	DZA	17.8788649601524
1996	DZA	MAR	18.5350924461596
1996	MAR	DZA	17.6292333917466
1997	DZA	MAR	18.6326427504274
1997	MAR	DZA	15.7626742433109
1998	DZA	MAR	18.1935347455315
1998	MAR	DZA	16.1034813113551
1999	DZA	MAR	18.7825400240257
1999	MAR	DZA	15.8618017048551
2000	DZA	MAR	19.0652963761489
2000	MAR	DZA	15.2188230359721
1981	DZA	NPL	0.0
1981	NPL	DZA	12.8031077844514
1982	DZA	NPL	0.0
1982	NPL	DZA	0.0
1983	DZA	NPL	0.0
1983	NPL	DZA	0.0
1984	DZA	NPL	0.0
1984	NPL	DZA	0.0
1985	DZA	NPL	0.0
1985	NPL	DZA	0.0
1986	DZA	NPL	0.0
1986	NPL	DZA	0.0
1987	DZA	NPL	0.0
1987	NPL	DZA	0.0
1988	DZA	NPL	0.0
1988	NPL	DZA	0.0
1989	DZA	NPL	0.0
1989	NPL	DZA	0.0
1990	DZA	NPL	0.0
1990	NPL	DZA	0.0
1991	DZA	NPL	0.0
1991	NPL	DZA	0.0
1992	DZA	NPL	0.0
1992	NPL	DZA	0.0
1993	DZA	NPL	0.0
1993	NPL	DZA	0.0
1994	DZA	NPL	0.0
1994	NPL	DZA	12.570062894789
1995	DZA	NPL	0.0
1995	NPL	DZA	0.0
1996	DZA	NPL	0.0
1996	NPL	DZA	0.0
1997	DZA	NPL	0.0
1997	NPL	DZA	0.0
1998	DZA	NPL	0.0
1998	NPL	DZA	10.1258533781873
1999	DZA	NPL	0.0
1999	NPL	DZA	0.0
2000	DZA	NPL	0.0
2000	NPL	DZA	8.23190824356418
1981	DZA	NLD	21.2707553797939
1981	NLD	DZA	20.117116710377
1982	DZA	NLD	22.0207911167925
1982	NLD	DZA	19.9641961076134
1983	DZA	NLD	21.8450260305814
1983	NLD	DZA	19.9737453110791
1984	DZA	NLD	22.0147787012488
1984	NLD	DZA	19.8821380887557
1985	DZA	NLD	22.0998546301523
1985	NLD	DZA	19.9376871553304
1986	DZA	NLD	21.420252601332
1986	NLD	DZA	19.8836081868023
1987	DZA	NLD	21.6343400780248
1987	NLD	DZA	19.5563651224593
1988	DZA	NLD	20.5528155054696
1988	NLD	DZA	19.3945742629561
1989	DZA	NLD	20.6700003083139
1989	NLD	DZA	19.8420848241202
1990	DZA	NLD	21.0085470453263
1990	NLD	DZA	19.2285317945268
1991	DZA	NLD	20.7173741156513
1991	NLD	DZA	18.8092029987953
1992	DZA	NLD	20.6812388751633
1992	NLD	DZA	18.816658432877
1993	DZA	NLD	20.7023016007796
1993	NLD	DZA	19.0627373441352
1994	DZA	NLD	20.4034587901352
1994	NLD	DZA	18.6626099805036
1995	DZA	NLD	20.7323745852269
1995	NLD	DZA	18.9118077320338
1996	DZA	NLD	20.6708781662581
1996	NLD	DZA	18.9142464257015
1997	DZA	NLD	20.6222452374849
1997	NLD	DZA	19.206639114049
1998	DZA	NLD	20.336520467169
1998	NLD	DZA	19.1126364924807
1999	DZA	NLD	20.404128850913
1999	NLD	DZA	18.9482465185732
2000	DZA	NLD	20.9477486007152
2000	NLD	DZA	18.9812631103146
1981	DZA	NZL	0.0
1981	NZL	DZA	15.7892649231027
1982	DZA	NZL	0.0
1982	NZL	DZA	16.0361592939405
1983	DZA	NZL	0.0
1983	NZL	DZA	17.3871814877517
1984	DZA	NZL	6.81986820150312
1984	NZL	DZA	17.1717124980512
1985	DZA	NZL	0.0
1985	NZL	DZA	18.5435849407205
1986	DZA	NZL	0.0
1986	NZL	DZA	18.2989735692522
1987	DZA	NZL	10.3993183917991
1987	NZL	DZA	16.7777319647769
1988	DZA	NZL	0.0
1988	NZL	DZA	17.4204595416148
1989	DZA	NZL	0.0
1989	NZL	DZA	16.3595952242202
1990	DZA	NZL	0.0
1990	NZL	DZA	18.0999092652746
1991	DZA	NZL	0.0
1991	NZL	DZA	18.5345061253867
1992	DZA	NZL	0.0
1992	NZL	DZA	18.0992959976904
1993	DZA	NZL	0.0
1993	NZL	DZA	18.5627884992968
1994	DZA	NZL	0.0
1994	NZL	DZA	18.3082848739318
1995	DZA	NZL	0.0
1995	NZL	DZA	18.293501123536
1996	DZA	NZL	0.0
1996	NZL	DZA	17.9537669543885
1997	DZA	NZL	0.0
1997	NZL	DZA	17.6224755165865
1998	DZA	NZL	0.0
1998	NZL	DZA	17.365004758362
1999	DZA	NZL	0.0
1999	NZL	DZA	17.6019300101387
2000	DZA	NZL	0.0
2000	NZL	DZA	0.0
1981	DZA	NOR	16.8689573664093
1981	NOR	DZA	16.6688917476743
1982	DZA	NOR	13.604515651753
1982	NOR	DZA	16.5119084716295
1983	DZA	NOR	14.0718857839459
1983	NOR	DZA	16.2771587057036
1984	DZA	NOR	13.6827903736886
1984	NOR	DZA	16.7016499904694
1985	DZA	NOR	16.884981384104
1985	NOR	DZA	16.1876432041447
1986	DZA	NOR	16.9756026608481
1986	NOR	DZA	16.8768239346341
1987	DZA	NOR	14.6230997351139
1987	NOR	DZA	16.7596020430144
1988	DZA	NOR	18.8995639115906
1988	NOR	DZA	16.326143922988
1989	DZA	NOR	0.0
1989	NOR	DZA	16.5535863266645
1990	DZA	NOR	15.3686241015352
1990	NOR	DZA	16.7975665239652
1991	DZA	NOR	12.7970295247266
1991	NOR	DZA	16.4483700076283
1992	DZA	NOR	14.2201172673426
1992	NOR	DZA	17.44572938483
1993	DZA	NOR	16.9501772161867
1993	NOR	DZA	17.1144450203573
1994	DZA	NOR	16.4416665776541
1994	NOR	DZA	17.236668032892
1995	DZA	NOR	17.0038758458382
1995	NOR	DZA	17.4147068347189
1996	DZA	NOR	12.4704313677509
1996	NOR	DZA	16.1214384261061
1997	DZA	NOR	16.3474707084376
1997	NOR	DZA	16.1268450891027
1998	DZA	NOR	0.0
1998	NOR	DZA	16.072480792393
1999	DZA	NOR	15.9143315425842
1999	NOR	DZA	16.0558051789908
2000	DZA	NOR	13.9974620462913
2000	NOR	DZA	16.3104634085972
1981	DZA	OMN	0.0
1981	OMN	DZA	0.0
1982	DZA	OMN	0.0
